DATE,YEAR,DIST,LOCATION,R,S,L,AGE
02/26/2011,2011,22,2643 W. Sergeant St.,B,M,N,26
02/26/2011,2011,17,1523 S. 31st St.,B,M,N,26
02/26/2011,2011,02,1900 Tyson Ave.,W,F,Y,25
02/27/2011,2011,25,5th & Cambria Sts.,W,M,Y,20
02/27/2011,2011,25,5th & Cambria Sts.,W,M,Y,27
02/27/2011,2011,39,3200 McMichael St.,B,M,N,28
02/27/2011,2011,35,6346 N. Opal St.,B,M,N,26
02/28/2011,2011,16,4523 Parrish St.,B,M,N,30
02/28/2011,2011,03,518 Dudley St.,B,M,N,29
03/01/2011,2011,25,Germantown & Allegheny Aves.,B,M,N,29
03/02/2011,2011,03,2700 S. Columbus Blvd,B,M,N,36
03/03/2011,2011,16,5017 Westminister Ave.,B,M,N,40
03/03/2011,2011,25,Kip and Ontario,B,M,N,19
03/03/2011,2011,22,100 W. Huntingdon,B,M,N,21
03/03/2011,2011,22,2445 Nicholas St.,B,M,N,17
03/05/2011,2011,22,2201 W. Oxford St.,B,F,N,23
03/05/2011,2011,14,7447 Rugby St.,B,M,N,21
03/05/2011,2011,06,700 Green St.,B,M,N,17
03/05/2011,2011,22,2201 W. Oxford St.,B,M,N,39
03/05/2011,2011,25,6th & Venango,B,M,N,28
03/05/2011,2011,19,53 N. Dewey St.,B,M,N,34
03/05/2011,2011,19,53 N. Dewey St.,W,M,Y,32
03/05/2011,2011,19,53 N. Dewey St.,B,M,N,40
03/05/2011,2011,19,5900 Lancaster Ave.,B,M,N,20
03/05/2011,2011,25,6th & Venango,B,M,N,30
03/06/2011,2011,19,5300 Girard Ave.,B,M,N,24
03/06/2011,2011,22,2300 N. 26th St.,B,M,N,19
03/06/2011,2011,22,2300 N. 26th St.,B,M,N,21
03/07/2011,2011,19,1400 Conestoga St.,B,M,N,19
03/08/2011,2011,22,300 W. Clifford St.,B,M,N,21
03/08/2011,2011,25,3515 N. Marvine St.,B,M,N,22
03/09/2011,2011,39,2810 N. Van Pelt,B,M,N,48
03/09/2011,2011,35,1200 W. Somerville,B,M,N,25
03/10/2011,2011,19,5601 Vine St.,B,M,N,46
03/10/2011,2011,15,7001 Roosevelt Blvd,B,M,N,24
03/10/2011,2011,22,1200 N. 13th St.,B,M,N,28
03/11/2011,2011,19,67 N. 3rd St.,B,M,N,28
03/11/2011,2011,25,4301  N. Front St.,B,M,N,27
03/11/2011,2011,19,67 N. 3rd St.,B,M,N,43
03/11/2011,2011,02,6600 Oxford Ave.,B,M,N,26
03/11/2011,2011,12,2647 S. Robinson St.,B,M,N,20
03/11/2011,2011,22,2431 Diamond St.,B,M,N,21
03/11/2011,2011,12,2647 S. Robinson St.,B,M,N,19
03/12/2011,2011,15,5057 Homestead St.,W,M,N,04
03/12/2011,2011,06,1004 Parrish St.,B,M,N,24
03/12/2011,2011,22,1924 W. Norris St..,B,M,N,34
03/13/2011,2011,19,1706 N. 55th St.,B,M,N,29
03/13/2011,2011,24,2800 N. Water St.,W,M,N,32
03/14/2011,2011,15,4554 Torresdale Ave.,W,M,Y,23
03/14/2011,2011,22,2148 N. Newkirk St.,B,F,N,29
03/15/2011,2011,19,59th & Race,B,M,N,70
03/16/2011,2011,39,23rd & Indiana St.,B,M,N,18
03/17/2011,2011,17,3000 Reed St.,B,M,N,44
03/17/2011,2011,14,5551 Ardleigh St.,B,F,N,28
03/17/2011,2011,39,29th St. & CB Moore Ave.,B,M,N,21
03/18/2011,2011,22,2400 W. Norris St.,B,M,N,33
03/18/2011,2011,12,5200 Beaumont St.,B,M,N,25
03/18/2011,2011,15,4691 Hawthorne St.,B,M,N,29
03/18/2011,2011,39,3100 N. Patton St.,B,M,N,18
03/19/2011,2011,35,2100 Medary Ave.,B,M,N,30
03/19/2011,2011,19,5928 Malvern Ave.,B,M,N,32
03/19/2011,2011,24,900 E. Tioga St.,W,M,N,28
03/19/2011,2011,15,4400 Garden St.,W,M,N,16
03/19/2011,2011,22,3000 W. Cabot St.,B,F,N,17
03/19/2011,2011,22,3000 W. Cabot St.,B,M,N,16
03/20/2011,2011,06,444 N. American St.,B,M,N,28
03/20/2011,2011,12,81st St. & Lyons Ave.,B,M,N,21
03/20/2011,2011,25,100 W. Cambria St.,B,M,N,32
03/20/2011,2011,02,6900 Bustleton Ave.,W,M,N,60
03/21/2011,2011,03,644 Washington,B,M,N,21
03/21/2011,2011,18,Markoe & Woodland,B,M,N,17
03/21/2011,2011,15,1646 Foulkrod,B,M,N,28
03/21/2011,2011,22,1629 N. 26th St.,B,M,N,19
03/22/2011,2011,22,900 N. 17th St.,B,M,N,41
03/22/2011,2011,22,Ridge & Dauphin,B,M,N,18
03/22/2011,2011,22,2400 Turner St.,B,M,N,50
03/22/2011,2011,22,Ridge & Dauphin,B,M,N,15
03/23/2011,2011,22,1829 N. 22nd St.,B,M,N,19
03/23/2011,2011,39,Abbotsford & McMichael,B,M,N,39
03/24/2011,2011,25,3300 N. Phillip St.,W,M,Y,21
03/24/2011,2011,15,1724 Scattergood St.,B,M,Y,20
03/24/2011,2011,25,8th & Venango,B,M,N,21
03/25/2011,2011,17,1151 S. 16th St.,B,M,N,29
03/26/2011,2011,24,3100 B St.,W,M,Y,20
03/26/2011,2011,22,15th & CB Moore,B,M,N,16
03/27/2011,2011,12,59th & Elmwood,B,M,N,40
03/27/2011,2011,18,500 S. 59th St.,B,M,N,26
03/27/2011,2011,15,4200 RobbinsSt.,B,M,N,44
03/27/2011,2011,19,5500 Pearl St.,B,M,N,22
03/28/2011,2011,35,1420 Chew Ave.,B,M,N,30
03/28/2011,2011,25,Mutter & Cambria,W,M,Y,27
03/28/2011,2011,06,1100 Brown St.,B,M,N,25
03/29/2011,2011,06,815 N. Marvine St.,B,M,N,21
03/29/2011,2011,35,434 W. Olney Ave.,B,M,N,37
03/29/2011,2011,22,1600 N. 24th St.,B,M,N,26
03/29/2011,2011,16,800 N. 43rd St.,B,M,N,21
03/30/2011,2011,03,1218 S. 13th St.,W,F,N,19
03/30/2011,2011,39,4000 N. 17th St.,B,M,N,30
03/31/2011,2011,22,2714 W. Cabot St.,B,M,N,17
03/31/2011,2011,22,2714 W. Cabot St.,B,M,N,19
04/01/2011,2011,14,1000 E. Slocum St.,B,M,N,23
04/02/2011,2011,16,400 Busti St.,B,M,N,34
04/02/2011,2011,16,400 Busti St.,B,M,N,28
04/02/2011,2011,25,Silver & Hope Sts.,W,M,N,32
04/02/2011,2011,19,1400 N. Frazier St.,B,M,N,21
04/02/2011,2011,22,2422 Edgley St.,B,M,N,16
04/03/2011,2011,16,4100 Army Drive,B,M,N,37
04/03/2011,2011,16,4100 Army Drive,B,M,N,25
04/03/2011,2011,24,2124 E. Cambria St.,B,M,N,39
04/03/2011,2011,19,5200 Columbia Ave.,B,M,N,25
04/03/2011,2011,39,1900 W. Allegheny Ave.,B,M,N,27
04/04/2011,2011,01,2321 Mifflin St.,B,F,N,19
04/04/2011,2011,01,2321 Mifflin St.,B,M,N,21
04/04/2011,2011,03,2301 S. Broad St.,B,M,N,39
04/05/2011,2011,15,2042 Bridge St.,W,M,Y,27
04/05/2011,2011,15,2042 Bridge St.,B,F,Y,36
04/05/2011,2011,25,2927 N. Mascher St.,B,M,Y,21
04/06/2011,2011,18,5300 Cedar Ave.,B,M,N,36
04/06/2011,2011,25,700 W. Venango St.,W,M,Y,22
04/06/2011,2011,24,3037 Hartville St.,W,F,N,24
04/06/2011,2011,25,2864 Macher St.,W,M,Y,29
04/07/2011,2011,18,6135 Osage Ave.,B,F,N,19
04/07/2011,2011,18,6135 Osage Ave.,B,M,N,25
04/08/2011,2011,18,60th & Christian Sts.,B,M,N,19
04/08/2011,2011,02,6350  E. Roosevelt Blvd.,B,M,N,33
04/08/2011,2011,02,6350  E. Roosevelt Blvd.,B,M,N,21
04/08/2011,2011,18,61st & Christian Sts.,B,M,N,28
04/08/2011,2011,39,4434 N. Gratz St.,B,M,N,29
04/09/2011,2011,12,5321 Malcolm St.,B,M,N,21
04/09/2011,2011,12,5321 Malcolm St.,B,M,N,23
04/10/2011,2011,02,1500 McKinley St.,B,M,N,13
04/10/2011,2011,14,1700 Mayland St.,B,M,N,24
04/10/2011,2011,16,3938 Brown St.,B,M,N,12
04/11/2011,2011,16,50th & Haverford Sts.,B,M,N,28
04/11/2011,2011,16,50th & Haverford Sts.,B,M,N,19
04/11/2011,2011,01,1815 S. 20th St.,W,M,Y,21
04/11/2011,2011,19,6223 Market St.,B,M,N,19
04/11/2011,2011,17,1300 S. Colorado St.,B,M,N,19
04/12/2011,2011,18,644 S. 56th St.,W,M,N,55
04/12/2011,2011,24,456 E. Elkhart St.,B,M,N,35
04/12/2011,2011,26,1900 Phillips St.,W,M,Y,20
04/12/2011,2011,26,1900 Phillips St.,W,M,Y,24
04/13/2011,2011,22,1900 York St.,B,F,N,40
04/13/2011,2011,22,1900 York St.,B,M,N,34
04/13/2011,2011,24,815 E. Allegheny Ave.,B,F,N,54
04/14/2011,2011,24,2000 E. Birch St.,B,M,N,18
04/14/2011,2011,39,3513 N. Smedley St.,B,M,N,22
04/15/2011,2011,24,3000 N. Water St.,W,F,Y,46
04/15/2011,2011,25,American St. & Lehigh Ave.,B,M,N,19
04/16/2011,2011,22,2039 N. Gratz St.,B,M,N,37
04/16/2011,2011,26,7th & Huntingdon Sts.,W,M,Y,18
04/17/2011,2011,03,1800 S. 5th St.,B,M,N,20
04/17/2011,2011,03,1800 S. 5th St.,B,M,N,19
04/17/2011,2011,15,5825 Akron St.,B,M,N,21
04/17/2011,2011,39,3200 N. 25th St.,B,M,N,20
04/17/2011,2011,15,5825 Akron St.,B,M,N,15
04/18/2011,2011,35,6600 N. Gratz St.,B,M,N,22
04/18/2011,2011,24,2088 E. Victoria St.,W,M,N,32
04/18/2011,2011,39,2300 W. Indiana Ave.,B,M,N,24
04/19/2011,2011,18,1435 S. 47th St.,B,F,N,21
04/19/2011,2011,22,1411 W. Jefferson,B,M,N,19
04/20/2011,2011,03,1839 S. 6th St.,B,M,N,14
04/20/2011,2011,03,1839 S. 6th St.,B,M,N,20
04/20/2011,2011,19,1333 N. Allison St.,B,M,N,18
04/20/2011,2011,25,3100 N. Camac St.,B,M,N,21
04/21/2011,2011,03,800 McClellean St.,B,M,N,21
04/21/2011,2011,22,1827 N. Uber St.,B,M,N,22
04/21/2011,2011,02,5544 N. Hill Creek Dr.,B,M,N,20
04/22/2011,2011,26,2518 N. Fairhill St.,B,M,N,43
04/23/2011,2011,22,2201 N. Broad St.,B,M,N,22
04/23/2011,2011,35,5501 Old York Rd.,B,M,N,19
04/23/2011,2011,39,1700 W. Ontario St.,B,M,N,21
04/23/2011,2011,39,1700 W. Ontario St.,B,M,N,19
04/23/2011,2011,22,1832 N. 32nd St.,B,M,N,30
04/24/2011,2011,19,1341 N. 55th St.,B,M,N,19
04/24/2011,2011,39,2943 N. 22nd St.,B,M,N,23
04/24/2011,2011,03,1400 S. Water St.,W,M,N,26
04/24/2011,2011,16,5000 Ogden St.,B,M,N,19
04/24/2011,2011,06,Delaware Ave. & Spring Garden St.,B,M,N,31
04/25/2011,2011,18,5107 Irving St.,B,M,N,27
04/25/2011,2011,17,2133 Pierce St.,B,M,N,20
04/26/2011,2011,25,Kip & Westmoreland Sts.,W,M,Y,19
04/26/2011,2011,35,4909 Old York Rd.,A,M,N,31
04/26/2011,2011,15,1811 Wilmot St.,W,M,Y,02
04/26/2011,2011,25,Wyoming Ave. & Rorer St.,B,M,N,31
04/26/2011,2011,15,47741 Vista St.,B,F,N,29
04/26/2011,2011,15,1811 Wilmot St.,W,F,Y,23
04/26/2011,2011,25,1303 W. Lippincott St.,B,M,N,27
04/26/2011,2011,35,4909 Old York Rd.,W,F,N,24
04/26/2011,2011,18,6114 Market St.,B,M,N,19
04/27/2011,2011,16,Ramsey & Race Sts.,B,M,N,40
04/27/2011,2011,19,5400 Pearl St.,B,M,N,23
04/27/2011,2011,39,3000 Taney St.,B,M,N,20
04/27/2011,2011,22,2600 Ridge Drive,B,M,N,27
04/27/2011,2011,06,813 N. 11th St.,B,M,N,20
04/27/2011,2011,25,2800 N. 13th St.,B,M,N,31
04/28/2011,2011,22,1516 Judson Way,B,M,N,43
04/28/2011,2011,35,1600 W. Grange St.,B,M,N,30
04/28/2011,2011,18,50th & Market Sts.,B,M,N,24
04/28/2011,2011,15,4764 Loring St.,B,M,N,20
04/28/2011,2011,15,4764 Loring St.,B,M,N,23
04/29/2011,2011,06,600 N. Delaware Ave.,W,M,Y,37
04/29/2011,2011,17,2700 Tasker St.,B,M,N,20
04/29/2011,2011,22,22nd & Berks St.,B,M,N,31
04/30/2011,2011,01,2034 S. 22nd St.,B,M,N,39
04/30/2011,2011,14,7900 Pickering Ave.,B,M,N,34
05/01/2011,2011,39,3000 N. 27th St.,B,M,N,19
05/01/2011,2011,22,1300 N. 21st St.,B,M,N,54
05/01/2011,2011,03,938 S. 4th St.,B,M,N,25
05/01/2011,2011,39,3000 N. 27th St.,B,M,N,25
05/01/2011,2011,16,1100 N. 40th St.,B,M,N,30
05/02/2011,2011,18,48th & Kingsesseng,B,M,N,25
05/02/2011,2011,25,100 W. Somerset,B,M,N,22
05/02/2011,2011,18,48th & Kingsesseng,B,M,N,30
05/03/2011,2011,24,2999 Amber St.,B,M,N,31
05/03/2011,2011,02,6000 Castor Ave.,B,M,N,34
05/03/2011,2011,39,2900 N. Taylor St.,B,M,N,42
05/04/2011,2011,16,3800 Melon St.,B,M,N,21
05/05/2011,2011,19,56th & Jefferson,B,M,N,19
05/05/2011,2011,26,2051 N. 8th St.,B,M,N,22
05/05/2011,2011,16,5100 Westminster,B,M,N,45
05/06/2011,2011,22,2200 W. Jefferson St.,B,M,N,20
05/06/2011,2011,14,7831 Provident St.,B,M,N,23
05/06/2011,2011,14,Crowson & Locust Sts.,B,M,N,22
05/06/2011,2011,14,7831 Provident St.,B,M,N,31
05/06/2011,2011,25,10th & Pike Sts.,W,M,N,36
05/06/2011,2011,14,7831 Provident St.,B,M,N,19
05/06/2011,2011,19,5500 Lansdowne St.,B,F,N,31
05/06/2011,2011,24,2000 E. Stella St.,B,M,N,28
05/06/2011,2011,14,2300 76th Ave.,B,M,N,21
05/07/2011,2011,12,5220 Reinhard St.,B,F,N,39
05/07/2011,2011,35,4861 N. 5th St.,B,M,N,27
05/07/2011,2011,19,7300 Brentwood St.,B,M,N,17
05/07/2011,2011,19,7300 Brentwood St.,B,M,N,18
05/08/2011,2011,22,2500 N. Myrtlewood St.,B,M,N,35
05/08/2011,2011,26,2nd St. & Susquehanna Ave.,W,M,N,19
05/08/2011,2011,22,2900 W.Cumberland St.,B,M,N,26
05/08/2011,2011,39,240 W. Chelton St.,B,M,N,59
05/09/2011,2011,22,2247 N. Camac St.,B,M,N,23
05/09/2011,2011,06,813 N. 11th St.,B,M,N,21
05/09/2011,2011,06,813 N. 11th St.,B,M,N,21
05/10/2011,2011,25,3755 N. 8th St.,B,M,N,43
05/10/2011,2011,01,1815 S. 23rd St.,B,F,N,51
05/11/2011,2011,22,1927 Ridge Ave.,B,M,N,21
05/11/2011,2011,22,1927 Ridge Ave.,B,M,N,21
05/11/2011,2011,39,2842 N. Broad St,B,M,N,23
05/11/2011,2011,02,849 Anchor St.,B,M,N,48
05/11/2011,2011,18,536 S. Salford St.,B,M,N,22
05/11/2011,2011,16,4200 Parrish St.,B,M,N,19
05/11/2011,2011,25,3718 N. 9th St.,B,M,N,20
05/13/2011,2011,01,1824 S. 18th St.,B,M,N,21
05/13/2011,2011,35,1898 Lindley Ave.,B,M,N,22
05/13/2011,2011,26,1928 E. Firth St.,W,M,N,32
05/14/2011,2011,15,Frankford & Ryan,W,M,N,29
05/15/2011,2011,22,2314 W. Diamond St.,B,M,N,19
05/15/2011,2011,22,3000 W. Master St.,B,M,N,41
05/15/2011,2011,22,2314 W. Diamond St.,B,M,N,18
05/15/2011,2011,15,5211 Oakland St.,B,M,N,25
05/16/2011,2011,22,2605 N. 24th St.,B,M,N,47
05/16/2011,2011,22,1901 Judson St.,B,M,N,41
05/18/2011,2011,14,1200 E. Upsal St.,B,M,N,27
05/19/2011,2011,26,500 W. York St.,B,M,N,18
05/19/2011,2011,39,1501 W. Lehigh,B,M,N,31
05/19/2011,2011,26,1916 E. Dauphin St.,W,M,Y,27
05/20/2011,2011,18,645 S. Yewdall St.,B,M,N,23
05/20/2011,2011,24,1844 E. Somerset St.,W,M,Y,32
05/20/2011,2011,08,2825 Tolbut St.,W,M,N,26
05/21/2011,2011,03,500 Pierce St.,B,M,N,27
05/21/2011,2011,14,300 Vernon Rd,B,M,N,18
05/22/2011,2011,25,4800 Rising Sun Ave.,B,M,N,24
05/22/2011,2011,25,4800 Rising Sun Ave.,B,F,N,23
05/22/2011,2011,12,2310 S. 66th St.,B,M,N,21
05/22/2011,2011,25,4800 Rising Sun Ave.,B,F,N,23
05/22/2011,2011,12,6200 ELmwood Ave.,B,M,N,18
05/22/2011,2011,25,4800 Rising Sun Ave.,B,M,N,22
05/22/2011,2011,25,4800 Rising Sun Ave.,B,M,N,28
05/22/2011,2011,25,4800 Rising Sun Ave.,B,M,N,20
05/22/2011,2011,39,3007 N. 24th St.,B,M,N,18
05/22/2011,2011,25,4800 Rising Sun Ave.,B,F,N,30
05/22/2011,2011,25,4800 Rising Sun Ave.,B,F,N,35
05/22/2011,2011,25,3400 N. 3rd St.,W,M,Y,15
05/22/2011,2011,25,4800 Rising Sun Ave.,B,F,N,19
05/23/2011,2011,25,174 Tiber St.,B,M,N,18
05/23/2011,2011,39,2500 W. Cambria St.,B,M,N,19
05/23/2011,2011,25,174 Tiber St.,B,M,N,18
05/23/2011,2011,25,429 W. Lehigh Ave.,B,M,N,46
05/23/2011,2011,24,2149 E. Orleans St.,W,M,N,01
05/23/2011,2011,12,6500 Dorel St.,B,M,N,25
05/23/2011,2011,12,73rd St. & Passyunk Ave.,B,M,N,23
05/23/2011,2011,22,1500 Stiles St.,B,M,N,17
05/23/2011,2011,24,2149 E. Orleans St.,W,M,N,17
05/24/2011,2011,19,5600 Media St.,B,M,N,17
05/24/2011,2011,19,1614 N. 60th St.,B,M,N,20
05/24/2011,2011,12,5851 Hadfield St.,A,M,N,35
05/24/2011,2011,39,2701 W. Lehigh Ave.,B,M,N,20
05/24/2011,2011,19,1614 N. 60th St.,B,F,N,20
05/24/2011,2011,14,5800 Crittenden St.,B,M,N,21
05/25/2011,2011,03,982 S. 4th St.,B,M,N,22
05/25/2011,2011,14,734 E. Chelton Ave,W,M,Y,21
05/26/2011,2011,26,1204 N. Front St,W,M,N,50
05/27/2011,2011,12,65th St. & Greenway Ave.,B,M,N,21
05/27/2011,2011,22,1253 N. Newkirk St.,B,M,N,25
05/28/2011,2011,22,2600 N. 29th St.,B,M,N,16
05/29/2011,2011,25,500 W. Wyoming Ave.,B,M,N,25
05/30/2011,2011,12,6027 Yocum St.,B,M,N,25
05/30/2011,2011,22,1804 N. Gratz St.,B,M,N,17
05/30/2011,2011,39,2700 N. Newkirk St.,B,M,N,24
05/30/2011,2011,17,2100 Morris St.,B,M,N,21
05/30/2011,2011,25,2941 N. Camac St.,B,M,N,32
05/30/2011,2011,19,1459 N. Alden St.,B,M,N,23
05/31/2011,2011,15,7400 Edmund St.,B,M,N,48
06/01/2011,2011,17,1623 Reed St.,B,M,N,23
06/01/2011,2011,14,1200 E. Price St.,B,M,N,22
06/01/2011,2011,14,1200 E. Price St.,B,M,N,27
06/02/2011,2011,12,1832 S. 58th St.,B,M,N,18
06/03/2011,2011,22,11th & Oakdale Sts.,B,M,N,29
06/03/2011,2011,17,2400 Morris St.,B,M,N,20
06/03/2011,2011,25,310 W. Cambria St.,W,M,Y,34
06/03/2011,2011,17,2400 Morris St.,W,M,N,43
06/03/2011,2011,17,2400 Morris St.,B,M,N,14
06/03/2011,2011,26,2173 N. Franklin St.,B,M,N,44
06/04/2011,2011,24,1800 E. Cambria St.,W,M,Y,22
06/04/2011,2011,35,224 W. Nedro Ave.,B,M,N,16
06/05/2011,2011,24,1800 E. Russell St.,W,M,Y,23
06/06/2011,2011,22,2300 N. 10th St.,B,M,N,30
06/06/2011,2011,22,2300 N. 10th St.,B,M,N,21
06/06/2011,2011,03,810 McKean St.,B,M,N,26
06/07/2011,2011,14,6100 Belfield Ave.,B,M,N,18
06/08/2011,2011,25,Mutter & Somerset,W,F,Y,27
06/08/2011,2011,24,2963 Frankford Ave.,W,M,Y,22
06/08/2011,2011,22,1022 Seybert Hall,B,M,N,19
06/09/2011,2011,25,3800 N. 10th,B,M,N,38
06/09/2011,2011,25,2800 N. Leithgow St.,W,M,Y,28
06/10/2011,2011,26,603 W. Norris St.,B,M,N,26
06/10/2011,2011,25,3300 Germantown Ave.,B,M,N,29
06/10/2011,2011,12,1444 S. Allison St.,B,M,N,19
06/11/2011,2011,22,2300 W. Diamond St.,B,M,N,14
06/11/2011,2011,26,603 W. Norris St.,W,M,Y,17
06/11/2011,2011,22,2300 W. Diamond St.,B,M,N,23
06/11/2011,2011,14,Wakefield & Collom Sts.,B,M,N,41
06/11/2011,2011,25,Fairhill St. & Hunting Park Ave.,B,F,N,20
06/11/2011,2011,22,1700 N. 28th St.,B,M,N,18
06/11/2011,2011,35,1600 W. Courtland St.,B,M,N,29
06/11/2011,2011,22,2318 N. Camac St.,B,M,N,54
06/11/2011,2011,25,Fairhill St. & Hunting Park Ave.,B,M,N,39
06/12/2011,2011,22,2413 W. Oxford St.,B,M,N,33
06/12/2011,2011,22,2413 W. Oxford St.,B,M,N,30
06/12/2011,2011,17,1545 S. Etting St.,B,M,N,17
06/12/2011,2011,22,2413 W. Oxford St.,B,M,N,35
06/12/2011,2011,12,66th & Elmwood Sts.,B,F,N,36
06/12/2011,2011,17,2500 Morris St.,B,M,N,16
06/12/2011,2011,14,6342 Morton St.,B,M,N,34
06/12/2011,2011,25,2845 N. 2nd St.,B,M,N,24
06/12/2011,2011,22,1700 W. Cumberland St.,B,M,N,27
06/12/2011,2011,12,66th & Elmwood Sts.,B,M,N,42
06/12/2011,2011,22,1700 W. Cumberland Ave.,B,M,N,59
06/12/2011,2011,35,4918 N. 4th St.,B,M,N,23
06/13/2011,2011,12,6800 Greenway Ave.,B,M,N,22
06/13/2011,2011,25,347 E. Wyoming Ave.,W,M,Y,32
06/13/2011,2011,19,1400 N. Alden St.,B,M,N,30
06/14/2011,2011,14,6502 E. Wister,B,M,N,26
06/15/2011,2011,25,900 W. Hunting Park,B,M,N,36
06/15/2011,2011,19,5900 Lansdowne Ave.,B,M,N,21
06/15/2011,2011,26,7th & Oxford St.,B,F,N,29
06/16/2011,2011,22,2400 N. Hollywood,B,M,N,22
06/16/2011,2011,25,747 W. Allegeheny,B,M,N,20
06/16/2011,2011,19,1700 N. 53rd St.,B,M,N,21
06/16/2011,2011,14,519 Queen Ln,B,M,N,23
06/17/2011,2011,35,5132 C St.,B,M,N,38
06/17/2011,2011,22,1821 Gratz St.,B,M,N,25
06/17/2011,2011,15,5200 Marlowe St.,B,M,N,34
06/17/2011,2011,15,5200 Marlowe St.,B,M,N,26
06/18/2011,2011,22,2444 N. 30th St.,B,M,N,16
06/18/2011,2011,26,2400 N. 9th St.,W,M,Y,59
06/18/2011,2011,12,1900 S. 66th St.,B,M,N,17
06/18/2011,2011,35,2160 W. Olney Ave.,B,M,N,16
06/18/2011,2011,35,2160 W. Olney Ave.,B,M,N,17
06/18/2011,2011,16,3600 Greenland Dr.,B,M,N,25
06/18/2011,2011,02,5912 Colgate St.,B,M,N,08
06/19/2011,2011,19,437 N. 60th St.,B,M,N,17
06/19/2011,2011,12,6700 Greenway Ave.,B,M,N,25
06/20/2011,2011,39,1945 Dennie St.,B,M,N,57
06/20/2011,2011,05,129 Markle St.,W,F,N,64
06/21/2011,2011,12,5717 Malcolm St.,B,M,N,35
06/21/2011,2011,15,1675 Dyre St.,B,M,N,18
06/21/2011,2011,24,1911 Clarence St.,B,F,N,30
06/21/2011,2011,15,1675 Dyre St.,B,M,N,25
06/21/2011,2011,12,1710 S. 53rd St.,B,M,N,22
06/21/2011,2011,35,5611 N. Broad St.,B,M,N,18
06/21/2011,2011,15,1675 Dyre St.,B,M,N,21
06/22/2011,2011,07,9540 Northeast Ave.,W,M,N,71
06/22/2011,2011,12,5400 Greenway Ave.,B,M,N,25
06/23/2011,2011,24,4224 Ormond St.,B,M,N,33
06/23/2011,2011,06,615 Perth Pl.,B,M,N,52
06/23/2011,2011,19,5548 Oxford St.,B,M,N,25
06/23/2011,2011,19,5316 Poplar St.,B,M,N,41
06/23/2011,2011,18,5900 Chestnut St.,B,M,N,20
06/24/2011,2011,25,1308 W. Butler St.,B,M,N,26
06/24/2011,2011,01,2806 Cantrell St.,B,M,N,22
06/25/2011,2011,22,2500 Ridge Ave.,B,M,N,23
06/25/2011,2011,02,2000 Unruh Ave.,B,M,N,21
06/25/2011,2011,14,7300 N. 19th St.,B,M,N,21
06/25/2011,2011,24,2872 Memphis St.,W,M,N,31
06/25/2011,2011,35,6264 N. Bouvier St.,B,M,N,24
06/25/2011,2011,14,7300 N. 19th St.,B,M,N,20
06/25/2011,2011,26,2200 Waterloo St.,B,M,N,24
06/25/2011,2011,25,1300 W. Butler St.,B,M,N,34
06/25/2011,2011,18,60th & Market Sts.,B,M,N,24
06/26/2011,2011,39,4421 Wayne Ave.,B,M,N,36
06/26/2011,2011,39,4421 Wayne Ave.,B,F,N,27
06/26/2011,2011,22,3300 Diamond St.,B,F,N,15
06/26/2011,2011,22,3300 Diamond St.,B,F,N,10
06/26/2011,2011,39,4421 Wayne Ave.,B,F,N,44
06/26/2011,2011,39,4421 Wayne Ave.,B,M,N,33
06/26/2011,2011,39,4421 Wayne Ave.,B,F,N,20
06/26/2011,2011,22,3300 Diamond St.,B,F,N,15
06/26/2011,2011,22,3300 Diamond St.,B,M,N,30
06/26/2011,2011,01,2600 Jackson St.,B,M,N,48
06/26/2011,2011,39,4421 Wayne Ave.,B,M,N,43
06/26/2011,2011,22,2418 W. Harlan St.,B,M,N,22
06/26/2011,2011,25,Marvine & Venango Sts.,B,M,N,27
06/26/2011,2011,22,Susquehana Ave.& Natrona St.,B,M,N,28
06/26/2011,2011,22,33rd & Cumberland St.,B,M,N,19
06/26/2011,2011,25,2900 N. Mascher,W,M,Y,18
06/26/2011,2011,25,400 W. Raymond St.,B,M,N,27
06/26/2011,2011,12,1747 S. Ruby St.,B,M,N,25
06/26/2011,2011,22,2557 N. 33rd St.,B,F,N,17
06/27/2011,2011,25,4163 N. Darien St.,B,F,N,14
06/27/2011,2011,25,100 W. Glenwood Ave.,B,M,N,21
06/28/2011,2011,39,1754 W. Juniata St.,B,M,N,22
06/28/2011,2011,35,4829 N. 4th St.,B,M,N,21
06/28/2011,2011,24,1800 E. Russell St.,W,M,Y,24
06/29/2011,2011,17,2017 Morris St.,B,M,N,20
06/30/2011,2011,02,Kindred & Unruh,B,M,N,17
06/30/2011,2011,02,Kindred & Unruh,B,M,N,18
07/01/2011,2011,39,5039 Wade St.,B,M,N,22
07/01/2011,2011,17,1600 Catherine St.,B,M,N,21
07/01/2011,2011,39,2900 Judson St.,B,M,N,24
07/01/2011,2011,19,117 N. Allison St.,B,M,N,17
07/01/2011,2011,18,4600 Woodland Ave.,B,M,N,23
07/02/2011,2011,12,2600 Bonnafon St.,B,M,N,24
07/02/2011,2011,26,200 W. Susquehanna Ave.,W,M,N,29
07/02/2011,2011,24,I & Tioga Sts.,B,F,N,38
07/02/2011,2011,25,4841 B St.,W,F,Y,03
07/02/2011,2011,24,I & Tioga Sts.,B,F,N,21
07/03/2011,2011,26,600 Master St.,B,M,N,30
07/03/2011,2011,14,6112 Belfield Ave.,B,M,N,20
